statefip,year,tfr,ue,state.name,tfr.filt
north dakota,2002,2.24991900155159,0.0451594693762348,North Dakota,2.16930334742046
north dakota,2003,2.16333135772267,0.0499611700750712,North Dakota,2.2208401236945
north dakota,2004,2.24927001180924,0.0452127659574468,North Dakota,2.21991024167521
north dakota,2005,2.24712935549373,0.0375586854460094,North Dakota,2.08485855757375
north dakota,2006,1.75817630541829,0.0326547921967769,North Dakota,2.17240085713891
north dakota,2007,2.51189691050471,0.041895895048667,North Dakota,2.14365941010545
north dakota,2008,2.16090501439335,0.0310110450297366,North Dakota,2.28318529312152
north dakota,2009,2.1767539544665,0.0414902624894158,North Dakota,2.15242039471985
north dakota,2010,2.1196022152997,0.0370843989769821,North Dakota,2.21760351535424
north dakota,2011,2.35645437629653,0.0344067048963388,North Dakota,2.45269730215913
north dakota,2012,2.88203531488116,0.0335658238884045,North Dakota,2.44882110417573
north dakota,2013,2.10797362134948,0.0286692340607617,North Dakota,2.306529897894
north dakota,2014,1.92958075745136,0.0333052276559865,North Dakota,2.19196040037475
north dakota,2015,2.5383268223234,0.0360762059181192,North Dakota,
ohio,2001,2.30355549141637,0.0623367577920947,Ohio,
ohio,2002,2.16139554684616,0.0797307108441687,Ohio,2.19244254736191
ohio,2003,2.1123766038232,0.0790828544061303,Ohio,2.08483954054784
ohio,2004,1.98074647097417,0.0812613705275925,Ohio,2.08173498422733
ohio,2005,2.15208187788462,0.0768306457427123,Ohio,2.10870602868893
ohio,2006,2.19328973720798,0.0741770755915706,Ohio,2.18159173680661
ohio,2007,2.19940359532722,0.0762485425573261,Ohio,2.19193880203826
ohio,2008,2.18312307357959,0.0737486231795374,Ohio,2.18525895509404
ohio,2009,2.17325019637532,0.11423890378314,Ohio,2.14153984074635
ohio,2010,2.06824625228415,0.120742562958079,Ohio,2.08810272515647
ohio,2011,2.02281172680995,0.115149752835127,Ohio,2.03946019663874
ohio,2012,2.02732261082212,0.100119708346937,Ohio,1.99461724593798
ohio,2013,1.93371740018188,0.0871858435085314,Ohio,1.95293040268442
ohio,2014,1.89775119704928,0.078976430976431,Ohio,1.92853093305275
ohio,2015,1.95412420192709,0.070533042141875,Ohio,
oklahoma,2001,2.29743263015331,0.0528933092224232,Oklahoma,
oklahoma,2002,2.56398065054211,0.0712187958883994,Oklahoma,2.26682769609495
oklahoma,2003,1.93906980758943,0.0808148645623461,Oklahoma,2.18638298210867
oklahoma,2004,2.05609848819447,0.0777777777777778,Oklahoma,2.10617410083868
oklahoma,2005,2.32335400673214,0.0726212562947257,Oklahoma,2.18674933482885
oklahoma,2006,2.18079550955993,0.062792080890475,Oklahoma,2.22981357988521
oklahoma,2007,2.18529122336357,0.0593966327664302,Oklahoma,2.24536587773414
oklahoma,2008,2.37001090027894,0.0490735256789915,Oklahoma,2.27844517715975
oklahoma,2009,2.28003340783676,0.0785868160275743,Oklahoma,2.22775835743762
oklahoma,2010,2.03323076419718,0.090901367768244,Oklahoma,2.18057015715034
oklahoma,2011,2.22844629941709,0.0896082366285664,Oklahoma,2.1649299851319
oklahoma,2012,2.23311289178143,0.0792538751204133,Oklahoma,2.23076416515465
oklahoma,2013,2.23073330426544,0.0741952599929254,Oklahoma,2.17517363331158
oklahoma,2014,2.06167470388786,0.0669805454383939,Oklahoma,2.04692986256151
oklahoma,2015,1.84838157953122,0.0640556695512535,Oklahoma,
oregon,2001,2.34266705880276,0.0735351946519858,Oregon,
oregon,2002,1.96471430679264,0.0884139482564679,Oregon,2.07972078788368
oregon,2003,1.93178099805564,0.0892482150356993,Oregon,1.92005359099128
oregon,2004,1.86366546812555,0.083889816360601,Oregon,1.96443232975621
oregon,2005,2.09785052308744,0.0786824514778127,Oregon,2.00694013093772
oregon,2006,2.05930440160018,0.0696941028066856,Oregon,2.0552227225969
oregon,2007,2.00851324310307,0.0702951443986036,Oregon,2.10113708452226
oregon,2008,2.23559360886354,0.0698920494838862,Oregon,2.05018856423376
oregon,2009,1.90645884073467,0.117628557949363,Oregon,2.04018818947195
oregon,2010,1.97851211881762,0.1288,Oregon,1.94975569091376
oregon,2011,1.96429611318898,0.124037916227821,Oregon,1.92164944416588
oregon,2012,1.82214010049104,0.112983151635282,Oregon,1.85034375991263
oregon,2013,1.76459506605788,0.0960238248551191,Oregon,1.78586903055315
oregon,2014,1.77087192511052,0.0797420829252367,Oregon,1.77264596810279
oregon,2015,1.78247091313997,0.0733244073403166,Oregon,
pennsylvania,2001,2.04008761597145,0.0561321281107019,Pennsylvania,
pennsylvania,2002,1.94677423634604,0.073397913561848,Pennsylvania,1.99162673954594
pennsylvania,2003,1.98801836632033,0.074764164762407,Pennsylvania,2.0068809085416
pennsylvania,2004,2.08585012295842,0.0690060541938518,Pennsylvania,2.04965289041642
pennsylvania,2005,2.07509018197051,0.0684314742350667,Pennsylvania,2.05083149544651
pennsylvania,2006,1.99155418141059,0.0648615787504676,Pennsylvania,2.03700708126098
pennsylvania,2007,2.04437688040184,0.0636635793806717,Pennsylvania,2.06838278378463
pennsylvania,2008,2.16921728954145,0.0611201432576989,Pennsylvania,2.08623300231294
pennsylvania,2009,2.04510483699554,0.0926261134663936,Pennsylvania,2.0637092031787
pennsylvania,2010,1.97680548299913,0.0976853194162559,Pennsylvania,1.98878086330643
pennsylvania,2011,1.94443226992462,0.0928018311985584,Pennsylvania,1.91411948365698
pennsylvania,2012,1.8211206980472,0.0902168555938886,Pennsylvania,1.87432417975708
pennsylvania,2013,1.85741957129943,0.08440389594378,Pennsylvania,1.84758499210624
pennsylvania,2014,1.8642147069721,0.0733279613215149,Pennsylvania,1.85417646081241
pennsylvania,2015,1.84089510416571,0.0661680821396882,Pennsylvania,
rhode island,2001,1.90510113163732,0.0586327345309381,Rhode Island,
rhode island,2002,1.9865670923178,0.066415703146007,Rhode Island,1.91198722396863
rhode island,2003,1.84429344795077,0.0664081434803684,Rhode Island,1.90985041584846
rhode island,2004,1.89869070727682,0.0708926261319534,Rhode Island,1.88490198849345
rhode island,2005,1.91172181025276,0.0669087136929461,Rhode Island,1.91595732134894
rhode island,2006,1.93745944651723,0.0577022153529109,Rhode Island,1.95926851719239
rhode island,2007,2.02862429480718,0.0616438356164384,Rhode Island,2.09427463360686
rhode island,2008,2.31674015949618,0.0775908844275638,Rhode Island,2.02680641270229
rhode island,2009,1.7350547838035,0.0917678812415655,Rhode Island,2.01014102680575
rhode island,2010,1.97862813711757,0.111530172413793,Rhode Island,1.95991208517025
rhode island,2011,2.16605333458968,0.109446079743109,Rhode Island,1.90821883204126
rhode island,2012,1.57997502441653,0.101078167115903,Rhode Island,1.89483504379175
rhode island,2013,1.93847677236905,0.0962902345881069,Rhode Island,1.6397589352673
rhode island,2014,1.40082500901633,0.0831479421579533,Rhode Island,1.73240977429848
rhode island,2015,1.85792754151005,0.0682883939038687,Rhode Island,
south carolina,2001,2.10226047466994,0.060146252285192,South Carolina,
south carolina,2002,2.36687642844749,0.0799675258778161,South Carolina,2.13009259901687
south carolina,2003,1.92114089393318,0.0839739798935541,South Carolina,2.16400822438389
south carolina,2004,2.204007350771,0.0765531833044816,South Carolina,2.07597275615484
south carolina,2005,2.10277002376034,0.084156378600823,South Carolina,2.13820848789223
south carolina,2006,2.10784808914536,0.0754754358161648,South Carolina,2.05910739359438
south carolina,2007,1.96670406787743,0.0719833935985001,South Carolina,2.16830188936391
south carolina,2008,2.43035351106893,0.0781949934123847,South Carolina,2.22013940937085
south carolina,2009,2.26336064916619,0.118724426836397,South Carolina,2.26998980811263
south carolina,2010,2.11625526410277,0.131537962362103,South Carolina,2.15506809433717
south carolina,2011,2.08558836974254,0.128175282437521,South Carolina,2.08059526860238
south carolina,2012,2.03994217196182,0.117444818813175,South Carolina,1.98866839103065
south carolina,2013,1.8404746313876,0.104468262806236,South Carolina,1.88408849590878
south carolina,2014,1.77184868437692,0.0894032850509391,South Carolina,1.80506052020274
south carolina,2015,1.8028582448437,0.0781399808245446,South Carolina,
south dakota,2001,2.47549549763125,0.0368220268701277,South Dakota,
south dakota,2002,2.58633196799299,0.0388201712654615,South Dakota,2.41217947121656
south dakota,2003,2.17471094802545,0.0486910994764398,South Dakota,2.46493810221855
south dakota,2004,2.63377139063723,0.0444884726224784,South Dakota,2.38144634561896
south dakota,2005,2.3358566981942,0.0459275206315034,South Dakota,2.53232612037052
south dakota,2006,2.62735027228014,0.0451206715634837,South Dakota,2.64910576692253
south dakota,2007,2.98411033029326,0.0477729885057471,South Dakota,2.80407218860902
south dakota,2008,2.80075596325364,0.0381054131054131,South Dakota,2.70858426346291
south dakota,2009,2.34088649684182,0.0563681769532644,South Dakota,2.52201705741052
south dakota,2010,2.42440871213609,0.0601449275362319,South Dakota,2.37741452340779
south dakota,2011,2.36694836124544,0.0579494799405646,South Dakota,2.44636811452722
south dakota,2012,2.54774727020011,0.055083179297597,South Dakota,2.48364420759047
south dakota,2013,2.53623699132585,0.0534875316226961,South Dakota,2.57610095375752
south dakota,2014,2.64431859974658,0.0517681370761939,South Dakota,2.47567317186098
south dakota,2015,2.2464639245105,0.0539864140150161,South Dakota,
tennessee,2001,2.11115109120533,0.0659152168586131,Tennessee,
tennessee,2002,2.04319899841499,0.0686453790969194,Tennessee,2.0180797678084
tennessee,2003,1.89988921380488,0.072756974114099,Tennessee,1.99962134172032
tennessee,2004,2.05577581294109,0.0748596381784155,Tennessee,2.05284001899418
tennessee,2005,2.20285503023656,0.0779618205663768,Tennessee,2.1741839544506
tennessee,2006,2.26392102017414,0.0760222872792521,Tennessee,2.20787170406171
tennessee,2007,2.15683906177443,0.0726954547604408,Tennessee,2.25226114200572
tennessee,2008,2.33602334406859,0.0713888888888889,Tennessee,2.29591512817824
tennessee,2009,2.3948829786917,0.112765656660855,Tennessee,2.30745078263255
tennessee,2010,2.19144602513737,0.119845485272815,Tennessee,2.17522727735203
tennessee,2011,1.93935282822703,0.114907771394013,Tennessee,2.02740763914563
tennessee,2012,1.95142406407251,0.103405889884763,Tennessee,1.93988249933292
tennessee,2013,1.92887060569923,0.0949373286329808,Tennessee,1.92375117088811
tennessee,2014,1.89095884289259,0.0852236064922817,Tennessee,1.89701634176532
tennessee,2015,1.87121957670413,0.0680363927214557,Tennessee,
texas,2001,2.4185210382111,0.06435562135044,Texas,
texas,2002,2.42373485444723,0.0836517655724875,Texas,2.39385671298997
texas,2003,2.33931424631158,0.0881070200452906,Texas,2.35200774806529
texas,2004,2.29297414343706,0.0895275850677238,Texas,2.35190572103203
texas,2005,2.42342877334745,0.0826408665912431,Texas,2.37183958202322
texas,2006,2.39911582928516,0.0715213252814584,Texas,2.40378023136751
texas,2007,2.38879609146992,0.0637227220820942,Texas,2.46489943179368
texas,2008,2.60678637462596,0.0556327724945135,Texas,2.50117550442312
texas,2009,2.50794404717349,0.0855163376487861,Texas,2.46763100119355
texas,2010,2.2881625817812,0.0938367440127855,Texas,2.32779688339263
texas,2011,2.18728402122319,0.0937991776232296,Texas,2.210766422069
texas,2012,2.15685266320262,0.0860236590098266,Texas,2.14504282580744
texas,2013,2.09099179299649,0.0757616247995724,Texas,2.11981484396731
texas,2014,2.11160007570282,0.0657685825252205,Texas,2.09987190176561
texas,2015,2.09702383659753,0.0593897763964639,Texas,
utah,2001,2.86693272207102,0.0588106689986882,Utah,
utah,2002,2.82941018163721,0.0690883190883191,Utah,2.80732344300183
utah,2003,2.72562742529725,0.0744385026737968,Utah,2.79663520402824
utah,2004,2.83486800515028,0.0701376936316695,Utah,2.82131092322062
utah,2005,2.90343733921432,0.0533506831489915,Utah,2.8305627301403
utah,2006,2.75338284605631,0.0426809990515334,Utah,2.83038640384354
utah,2007,2.83433902625999,0.0375924404272802,Utah,2.82522787432297
utah,2008,2.88796175065262,0.0389169154741069,Utah,2.79982341875695
utah,2009,2.67716947935825,0.0768132204427216,Utah,2.75491203756336
utah,2010,2.69960488267921,0.0924092409240924,Utah,2.62957596198069
utah,2011,2.51195352390462,0.0822119428090833,Utah,2.6257820144212
utah,2012,2.66578763667977,0.0687786577740725,Utah,2.59474246113502
utah,2013,2.60648622282066,0.0591813589029797,Utah,2.57300949152294
utah,2014,2.44675461506839,0.0498335414065751,Utah,2.50103900698017
utah,2015,2.44987618305146,0.0436334787782626,Utah,
vermont,2001,1.96104034259189,0.0399559107192064,Vermont,
vermont,2002,1.66831219081147,0.0514728682170543,Vermont,1.76766015986544
vermont,2003,1.67362794619297,0.0533149171270718,Vermont,1.65520877639554
vermont,2004,1.62368619218219,0.0506329113924051,Vermont,1.61614273702398
vermont,2005,1.55111407269678,0.0530479292694276,Vermont,1.66545242182104
vermont,2006,1.82155700058415,0.06,Vermont,1.78144271486056
vermont,2007,1.97165707130076,0.0557077625570776,Vermont,1.98437875168202
vermont,2008,2.15992218316114,0.0546238620028749,Vermont,1.95720820504462
vermont,2009,1.74004536067195,0.0740740740740741,Vermont,1.95892118823978
vermont,2010,1.97679602088625,0.0888372093023256,Vermont,1.79689026077013
vermont,2011,1.67382940075217,0.0735567970204842,Vermont,1.71899904359318
vermont,2012,1.50637170914112,0.0737937559129612,Vermont,1.72728608589043
vermont,2013,2.00165714777799,0.0592705167173252,Vermont,1.79202577425098
vermont,2014,1.86804846583384,0.060730828615543,Vermont,1.9726920284311
vermont,2015,2.04837047168146,0.0521518987341772,Vermont,
virginia,2001,1.97772505313636,0.0463072043497961,Virginia,
virginia,2002,2.11550038427711,0.0587937151545869,Virginia,2.03373801221449
virginia,2003,2.00798859923001,0.0565754964406145,Virginia,2.14933960550468
virginia,2004,2.32452983300692,0.056056338028169,Virginia,2.15347762277454
virginia,2005,2.12791443608669,0.0517285719534149,Virginia,2.17173513231521
virginia,2006,2.06276112785201,0.0498169775143803,Virginia,2.07853552477421
virginia,2007,2.04493101038392,0.051363971491767,Virginia,2.06328107603689
virginia,2008,2.08215108987474,0.0489801534069412,Virginia,2.06439954438145
virginia,2009,2.06611653288568,0.0759946198499221,Virginia,2.03912728169265
virginia,2010,1.96911422231754,0.0823265262482626,Virginia,2.00935266956229
virginia,2011,1.99282725348365,0.0827593706952802,Virginia,1.98145962315994
virginia,2012,1.98243739367863,0.0734670609612712,Virginia,1.92855927042069
virginia,2013,1.81041316409979,0.0704948811505898,Virginia,1.89260298242192
virginia,2014,1.88495838948736,0.0640296573567521,Virginia,1.84203440635925
virginia,2015,1.8307316654906,0.0576542187331197,Virginia,
washington,2001,1.93744714278275,0.0676923076923077,Washington,
washington,2002,2.05991139219119,0.0910427643671119,Washington,1.97980475174626
washington,2003,1.94205572026484,0.0962187711006077,Washington,1.97580584960192
washington,2004,1.92545043634973,0.0886600246277846,Washington,1.98448015687608
washington,2005,2.08593431401366,0.0755795633580914,Washington,2.0631911071535
washington,2006,2.1781885710971,0.0644037910513555,Washington,2.18317184312809
washington,2007,2.2853926442735,0.0603039143118387,Washington,2.26502696556395
washington,2008,2.33149968132124,0.0558572536850272,Washington,2.27023263797874
washington,2009,2.19380558834148,0.0954737113845624,Washington,2.19284434132438
washington,2010,2.05322775431041,0.10893769375191,Washington,2.07026318870191
washington,2011,1.96375622345383,0.108746214947119,Washington,2.01551579533036
washington,2012,2.02956340822683,0.0923179692718771,Washington,1.97400393459579
washington,2013,1.9286921721067,0.0861456882218128,Washington,1.97380776362978
washington,2014,1.96316771055581,0.0743374558303887,Washington,1.91444973606327
washington,2015,1.85148932552731,0.064559603512738,Washington,
west virginia,2001,2.00782996938006,0.0807030807030807,West Virginia,
west virginia,2002,1.75730961952293,0.0853006681514477,West Virginia,1.86247571717885
west virginia,2003,1.82228756263355,0.0897612941408562,West Virginia,1.83479343136954
west virginia,2004,1.92478311195213,0.0735450863355361,West Virginia,1.76373542395181
west virginia,2005,1.54413559726976,0.0875022739676187,West Virginia,1.76374138032081
west virginia,2006,1.82230543174053,0.0756123535676251,West Virginia,1.67539338166732
west virginia,2007,1.65973911599168,0.0743306496910691,West Virginia,1.87746885789991
west virginia,2008,2.15036202596751,0.0629200896191187,West Virginia,1.98314922021505
west virginia,2009,2.13934651868594,0.0967372638809388,West Virginia,2.03643969784656
west virginia,2010,1.81961054888622,0.09689557855127,West Virginia,1.97424980587743
west virginia,2011,1.96379235006011,0.0975124378109453,West Virginia,1.88986572163773
west virginia,2012,1.88619426596684,0.0926838887793335,West Virginia,1.90635864329484
west virginia,2013,1.86908931385758,0.0945332543911585,West Virginia,1.76763119558958
west virginia,2014,1.54761000694433,0.0792942607990266,West Virginia,1.71491820107275
west virginia,2015,1.72805528241636,0.0796845818634571,West Virginia,
wisconsin,2001,2.32808466549409,0.054169332480273,Wisconsin,
wisconsin,2002,2.09385527094567,0.0681737901801484,Wisconsin,2.09635664938052
wisconsin,2003,1.8671300117018,0.0670738478622987,Wisconsin,2.01661904760279
wisconsin,2004,2.08887186016091,0.0655792648866049,Wisconsin,2.07323509481464
wisconsin,2005,2.26370341258123,0.0593263885644883,Wisconsin,2.19084812443198
wisconsin,2006,2.2199691005538,0.0557734003782811,Wisconsin,2.18095111256416
wisconsin,2007,2.05918082455747,0.0574462166172107,Wisconsin,2.226954589431
wisconsin,2008,2.40171384318173,0.0490136641328172,Wisconsin,2.23602618821033
wisconsin,2009,2.24718389689179,0.0838235294117647,Wisconsin,2.29288838029783
wisconsin,2010,2.22976740081999,0.0876667974882261,Wisconsin,2.14918219652674
wisconsin,2011,1.97059529186846,0.0850848316029375,Wisconsin,2.0744149806824
wisconsin,2012,2.02288224935876,0.0769350811485643,Wisconsin,1.97436780709955
wisconsin,2013,1.92962588007143,0.0626867236228314,Wisconsin,1.97696160439682
wisconsin,2014,1.97837668376026,0.0533655135425047,Wisconsin,1.94203358918448
wisconsin,2015,1.91809820372175,0.041883134272401,Wisconsin,
wyoming,2001,2.52820203457911,0.053941908713693,Wyoming,
wyoming,2002,2.26518649137261,0.0557598039215686,Wyoming,2.3336817959139
wyoming,2003,2.20765686178998,0.0567204301075269,Wyoming,2.17484315328528
wyoming,2004,2.05168610669326,0.0477131564088086,Wyoming,2.22938316082637
wyoming,2005,2.42880651399588,0.0572033898305085,Wyoming,2.21013767853895
wyoming,2006,2.14992041492771,0.0380493033226152,Wyoming,2.16780220705443
wyoming,2007,1.92467969223969,0.0314164004259851,Wyoming,2.1443088196116
wyoming,2008,2.3583263516674,0.0347690710949663,Wyoming,2.29551542721175
wyoming,2009,2.60354023772815,0.0661877886095434,Wyoming,2.36543871163296
wyoming,2010,2.13444954550333,0.0686900958466454,Wyoming,2.24458222250661
wyoming,2011,1.99575688428835,0.0631299734748011,Wyoming,2.12425452435902
wyoming,2012,2.24255714328538,0.0724946695095949,Wyoming,2.0945572571377
wyoming,2013,2.04535774383938,0.0554956896551724,Wyoming,2.13713783955079
wyoming,2014,2.12349863152761,0.053639846743295,Wyoming,2.22782920448882
wyoming,2015,2.51463123809947,0.0611020185488271,Wyoming,
